row,col,x,y,albedo_mean_1km,delta_lst_1km
16,2,678500.0,4921500.0,0.19458135962486267,5.838181972503662
16,3,679500.0,4921500.0,0.19325201213359833,6.86545467376709
16,4,680500.0,4921500.0,0.20270271599292755,7.776363849639893
16,5,681500.0,4921500.0,0.17349465191364288,7.26727294921875
16,6,682500.0,4921500.0,0.18446406722068787,5.830909252166748
16,7,683500.0,4921500.0,0.1857786327600479,4.947272777557373
16,8,684500.0,4921500.0,0.19410806894302368,5.380000114440918
16,9,685500.0,4921500.0,0.17750802636146545,7.380000114440918
16,10,686500.0,4921500.0,0.18809911608695984,7.569090843200684
16,11,687500.0,4921500.0,0.18616656959056854,7.387272834777832
16,12,688500.0,4921500.0,0.17451335489749908,6.623636245727539
16,13,689500.0,4921500.0,0.1837475597858429,6.8218183517456055
16,14,690500.0,4921500.0,0.17380425333976746,6.796363830566406
16,15,691500.0,4921500.0,0.17569167912006378,6.130908966064453
16,16,692500.0,4921500.0,0.17673055827617645,5.6745452880859375
16,17,693500.0,4921500.0,0.1890081912279129,6.223636150360107
16,18,694500.0,4921500.0,0.1791244000196457,6.3254547119140625
17,0,676500.0,4920500.0,0.17487411201000214,4.659999847412109
17,1,677500.0,4920500.0,0.18792098760604858,5.1109089851379395
17,2,678500.0,4920500.0,0.1914098858833313,5.607272624969482
17,3,679500.0,4920500.0,0.2065509557723999,6.310909271240234
17,4,680500.0,4920500.0,0.19720444083213806,6.95090913772583
17,5,681500.0,4920500.0,0.19091637432575226,6.480000019073486
17,6,682500.0,4920500.0,0.18793277442455292,5.2654547691345215
17,7,683500.0,4920500.0,0.19777405261993408,4.623636245727539
17,8,684500.0,4920500.0,0.18799085915088654,5.823636531829834
17,9,685500.0,4920500.0,0.18231184780597687,7.152727127075195
17,10,686500.0,4920500.0,0.18885523080825806,8.018181800842285
17,11,687500.0,4920500.0,0.19637134671211243,8.216363906860352
17,12,688500.0,4920500.0,0.195186048746109,7.776363849639893
17,13,689500.0,4920500.0,0.17741309106349945,7.525454521179199
17,14,690500.0,4920500.0,0.1669986993074417,7.320000171661377
17,15,691500.0,4920500.0,0.16854600608348846,6.758182048797607
17,16,692500.0,4920500.0,0.17844931781291962,6.605454444885254
17,17,693500.0,4920500.0,0.18368159234523773,7.059999942779541
17,18,694500.0,4920500.0,0.1748596578836441,6.483636379241943
