name,count,mean,std,min,p05,p25,p50,p75,p95,max
HVI_2025_summer_30m,323940,-0.342012494802475,0.2849208414554596,-0.9773131012916565,-0.8305010199546814,-0.5567625164985657,-0.324041485786438,-0.12062086164951324,0.09319639205932617,0.5184740424156189
HRI_2025_summer_30m,323940,0.21673931181430817,0.16875916719436646,-0.4640868902206421,-0.06859920173883438,0.08146992325782776,0.23837770521640778,0.3453170955181122,0.4660975933074951,0.8958711624145508
UHEI_2025_summer_30m,323940,1.4532909393310547,0.2817327082157135,0.7758839130401611,0.9750161170959473,1.2390720844268799,1.4693058729171753,1.6736423969268799,1.882032871246338,2.3876101970672607
