name,count,mean,std,min,p05,p25,p50,p75,p95,max
HVI_2025_summer_30m,323940,-0.342012494802475,0.2849208414554596,-0.9773131012916565,-0.8305010199546814,-0.5567625164985657,-0.324041485786438,-0.12062086164951324,0.09319639205932617,0.5184740424156189
HRI_2025_summer_30m,156437,0.22847079455602373,0.15627925124013836,-0.704879641532898,-0.055252361297607425,0.11682873964309692,0.25701290369033813,0.34237873554229736,0.44598042964935297,0.7969827651977539
UHEI_2025_summer_30m,156437,1.4801905708040426,0.2644140712156413,0.7681208848953247,1.000482439994812,1.2910834550857544,1.5130667686462402,1.683071255683899,1.8600071907043456,2.3177924156188965
