row,col,x,y,albedo_mean_1km,ndvi_mean_1km,delta_lst_1km
4,1,677500.0,4933500.0,0.2011649012565612,0.5007324814796448,8.745454788208008
4,2,678500.0,4933500.0,0.2041772603988647,0.5821512937545776,7.627272605895996
4,3,679500.0,4933500.0,0.2054764181375503,0.5912126898765564,7.409090995788574
4,4,680500.0,4933500.0,0.2094518989324569,0.3247782289981842,7.374545574188232
4,5,681500.0,4933500.0,0.2141471207141876,0.29990479350090027,7.845454692840576
4,6,682500.0,4933500.0,0.2112069278955459,0.25557345151901245,8.140000343322754
4,7,683500.0,4933500.0,0.1928504705429077,0.47619786858558655,7.949090957641602
4,8,684500.0,4933500.0,0.1821527481079101,0.5544667840003967,7.047272682189941
4,9,685500.0,4933500.0,0.1907773613929748,0.4325956702232361,6.952727317810059
4,10,686500.0,4933500.0,0.1891943961381912,0.3941199779510498,7.152727127075195
4,11,687500.0,4933500.0,0.1845873147249221,0.3513985574245453,7.321818351745605
4,12,688500.0,4933500.0,0.1986859887838363,0.5219204425811768,7.936363697052002
4,13,689500.0,4933500.0,0.2032223045825958,0.5051229000091553,8.23090934753418
4,14,690500.0,4933500.0,0.2085954695940017,0.5623884797096252,8.40181827545166
4,15,691500.0,4933500.0,0.221664160490036,0.3853782117366791,8.494544982910156
4,16,692500.0,4933500.0,0.2023831456899643,0.39479300379753113,9.049091339111328
4,17,693500.0,4933500.0,0.2240973263978958,0.3869396150112152,9.374545097351074
5,0,676500.0,4932500.0,0.215855672955513,0.5069876313209534,8.63454532623291
5,1,677500.0,4932500.0,0.22161465883255,0.49117326736450195,8.067273139953613
5,2,678500.0,4932500.0,0.20921690762043,0.49722450971603394,7.667272567749023
5,3,679500.0,4932500.0,0.2166972756385803,0.4532631039619446,7.485454559326172
5,4,680500.0,4932500.0,0.1827352643013,0.35592135787010193,7.28000020980835
5,5,681500.0,4932500.0,0.1875702291727066,0.4178847074508667,7.449090957641602
5,6,682500.0,4932500.0,0.1842920780181884,0.44086745381355286,7.229090690612793
5,7,683500.0,4932500.0,0.1770165711641311,0.5944077968597412,7.076363563537598
5,8,684500.0,4932500.0,0.1792465150356292,0.47818198800086975,6.632727146148682
5,9,685500.0,4932500.0,0.1844579130411148,0.4176873564720154,6.798182010650635
5,10,686500.0,4932500.0,0.1889343410730362,0.3786590099334717,6.718181610107422
5,11,687500.0,4932500.0,0.1915918737649917,0.3115752637386322,7.159999847412109
5,12,688500.0,4932500.0,0.1954061686992645,0.47052544355392456,7.76727294921875
5,13,689500.0,4932500.0,0.2198696881532669,0.39397749304771423,8.338181495666504
5,14,690500.0,4932500.0,0.2081680744886398,0.45738086104393005,8.447272300720215
5,15,691500.0,4932500.0,0.1972529888153076,0.31960225105285645,8.4745454788208
5,16,692500.0,4932500.0,0.2074116319417953,0.4036519527435303,8.876363754272461
5,17,693500.0,4932500.0,0.2084763050079345,0.4482434391975403,8.63272762298584
5,18,694500.0,4932500.0,0.2105662971735,0.5486732721328735,8.765454292297363
6,0,676500.0,4931500.0,0.2137850821018219,0.558437705039978,8.92909049987793
6,1,677500.0,4931500.0,0.1984191834926605,0.6522114872932434,8.189090728759766
6,2,678500.0,4931500.0,0.2078696191310882,0.5396892428398132,8.079999923706055
6,3,679500.0,4931500.0,0.2183845192193985,0.547873318195343,7.547272682189941
6,4,680500.0,4931500.0,0.2024703919887542,0.41571933031082153,7.490909099578857
6,5,681500.0,4931500.0,0.1767857670783996,0.3669317960739136,7.256363868713379
6,6,682500.0,4931500.0,0.1843443214893341,0.3881852924823761,7.125454425811768
6,7,683500.0,4931500.0,0.1776276379823684,0.53653883934021,6.947272777557373
6,8,684500.0,4931500.0,0.201105996966362,0.2446075975894928,6.701817989349365
6,9,685500.0,4931500.0,0.1898559629917144,0.3710387945175171,7.105454444885254
6,10,686500.0,4931500.0,0.1682499796152115,0.30637994408607483,6.861818313598633
6,11,687500.0,4931500.0,0.184982344508171,0.30674436688423157,7.727272510528564
6,12,688500.0,4931500.0,0.2172579169273376,0.2843310534954071,7.834545612335205
6,13,689500.0,4931500.0,0.1902179270982742,0.480677992105484,7.967272758483887
6,14,690500.0,4931500.0,0.1901024580001831,0.4365617036819458,7.7654547691345215
6,15,691500.0,4931500.0,0.1869023293256759,0.44012024998664856,7.96363639831543
6,16,692500.0,4931500.0,0.1818996965885162,0.48481065034866333,8.225454330444336
6,17,693500.0,4931500.0,0.1931987702846527,0.45555195212364197,8.254545211791992
6,18,694500.0,4931500.0,0.2109995186328888,0.5755125880241394,8.498181343078613
7,0,676500.0,4930500.0,0.191853791475296,0.4493432641029358,8.690909385681152
7,1,677500.0,4930500.0,0.2022939622402191,0.43949368596076965,8.512727737426758
7,2,678500.0,4930500.0,0.1995101273059845,0.5903218984603882,8.819999694824219
7,3,679500.0,4930500.0,0.2178139686584472,0.5191847681999207,8.434545516967773
7,4,680500.0,4930500.0,0.2077260464429855,0.4640597701072693,7.749090671539307
7,5,681500.0,4930500.0,0.1827475130558014,0.5174568295478821,7.130908966064453
7,6,682500.0,4930500.0,0.1739190369844436,0.3421040177345276,6.714545249938965
7,7,683500.0,4930500.0,0.1763500720262527,0.3289308249950409,6.880000114440918
7,8,684500.0,4930500.0,0.181716650724411,0.3513226807117462,6.95090913772583
7,9,685500.0,4930500.0,0.1710505485534668,0.24234306812286377,6.956363677978516
7,10,686500.0,4930500.0,0.1620343923568725,0.21453647315502167,7.290909290313721
7,11,687500.0,4930500.0,0.1667561829090118,0.34535256028175354,7.243636131286621
7,12,688500.0,4930500.0,0.1695506274700164,0.3981471657752991,7.423636436462402
7,13,689500.0,4930500.0,0.1887746155261993,0.5289385318756104,7.534545421600342
7,14,690500.0,4930500.0,0.1906533986330032,0.3077981173992157,7.8254547119140625
7,15,691500.0,4930500.0,0.2065381109714508,0.32350295782089233,8.318181991577148
7,16,692500.0,4930500.0,0.2028762549161911,0.3458903431892395,8.569090843200684
7,17,693500.0,4930500.0,0.2149227112531662,0.28338760137557983,8.567273139953613
7,18,694500.0,4930500.0,0.2166476845741272,0.39735886454582214,9.069090843200684
8,0,676500.0,4929500.0,0.1957824975252151,0.560718297958374,7.954545497894287
8,1,677500.0,4929500.0,0.208938866853714,0.33262601494789124,8.5600004196167
8,2,678500.0,4929500.0,0.2103442102670669,0.34976422786712646,9.165454864501951
8,3,679500.0,4929500.0,0.2038400620222091,0.45804083347320557,8.905454635620117
8,4,680500.0,4929500.0,0.195926159620285,0.44923025369644165,8.176363945007324
8,5,681500.0,4929500.0,0.1822416633367538,0.5002014636993408,7.203636169433594
8,6,682500.0,4929500.0,0.1702910661697387,0.4058709442615509,6.420000076293945
8,7,683500.0,4929500.0,0.1771878004074096,0.3694263696670532,6.412727355957031
8,8,684500.0,4929500.0,0.1695257723331451,0.32427576184272766,6.703636169433594
8,9,685500.0,4929500.0,0.1617810726165771,0.25071680545806885,7.121818065643311
8,10,686500.0,4929500.0,0.166533812880516,0.14889366924762726,7.547272682189941
8,11,687500.0,4929500.0,0.1642553806304931,0.3148980140686035,7.441818237304687
8,12,688500.0,4929500.0,0.1715414375066757,0.3699698746204376,7.330909252166748
8,13,689500.0,4929500.0,0.1739474982023239,0.4273607134819031,7.298182010650635
8,14,690500.0,4929500.0,0.1916617751121521,0.3229764699935913,7.907272815704346
8,15,691500.0,4929500.0,0.2013431340456009,0.4474024474620819,8.76727294921875
8,16,692500.0,4929500.0,0.202334314584732,0.377605140209198,8.79272747039795
8,17,693500.0,4929500.0,0.2201636284589767,0.4023788869380951,8.84000015258789
8,18,694500.0,4929500.0,0.2217807918787002,0.43458208441734314,9.101818084716797
9,0,676500.0,4928500.0,0.1769577860832214,0.430270254611969,7.121818065643311
9,1,677500.0,4928500.0,0.2037249654531479,0.4061114192008972,7.59818172454834
9,2,678500.0,4928500.0,0.1859592646360397,0.29902884364128113,8.523636817932129
9,3,679500.0,4928500.0,0.1961467415094375,0.3142194151878357,8.585454940795898
9,4,680500.0,4928500.0,0.1846318840980529,0.387921005487442,8.150909423828125
9,5,681500.0,4928500.0,0.179516315460205,0.4394964277744293,6.965454578399658
9,6,682500.0,4928500.0,0.1814203560352325,0.5590426921844482,6.052727222442627
9,7,683500.0,4928500.0,0.1896947622299194,0.6255636811256409,5.8818182945251465
9,8,684500.0,4928500.0,0.1768873184919357,0.5829393863677979,5.952727317810059
9,9,685500.0,4928500.0,0.1656715124845504,0.5428438186645508,6.285454750061035
9,10,686500.0,4928500.0,0.168174535036087,0.3903452754020691,6.894545555114746
9,11,687500.0,4928500.0,0.1610455513000488,0.41266879439353943,7.1745452880859375
9,12,688500.0,4928500.0,0.163039281964302,0.363435834646225,6.969090938568115
9,13,689500.0,4928500.0,0.1686691492795944,0.4338575601577759,7.094545364379883
9,14,690500.0,4928500.0,0.1876047104597091,0.3560267984867096,7.483636379241943
9,15,691500.0,4928500.0,0.1904584765434265,0.4946158826351166,8.234545707702637
9,16,692500.0,4928500.0,0.1884524077177047,0.4616472125053406,8.341817855834961
9,17,693500.0,4928500.0,0.1976166069507599,0.512288510799408,8.578182220458984
9,18,694500.0,4928500.0,0.1832591146230697,0.5921617150306702,8.543636322021484
10,0,676500.0,4927500.0,0.1999456733465194,0.5852465033531189,6.73272705078125
10,1,677500.0,4927500.0,0.1922101229429245,0.6386113166809082,6.712727069854736
10,2,678500.0,4927500.0,0.1977026909589767,0.5599073767662048,6.830909252166748
10,3,679500.0,4927500.0,0.189629852771759,0.4988687038421631,7.050909042358398
10,4,680500.0,4927500.0,0.180077388882637,0.3903273642063141,7.109090805053711
10,5,681500.0,4927500.0,0.1693252474069595,0.49329015612602234,5.679999828338623
10,6,682500.0,4927500.0,0.1825712472200393,0.7578595280647278,5.0127272605896
10,7,683500.0,4927500.0,0.1893151849508285,0.7505741119384766,5.23272705078125
10,8,684500.0,4927500.0,0.1933800280094146,0.7200648188591003,5.107272624969482
10,9,685500.0,4927500.0,0.1839183568954467,0.6678510308265686,5.312727451324463
10,10,686500.0,4927500.0,0.1701393872499466,0.6721713542938232,5.669090747833252
10,11,687500.0,4927500.0,0.1651496887207031,0.584825336933136,5.941818237304688
10,12,688500.0,4927500.0,0.167559266090393,0.37168973684310913,6.187272548675537
10,13,689500.0,4927500.0,0.1697599291801452,0.32719361782073975,6.669090747833252
10,14,690500.0,4927500.0,0.1678930819034576,0.44836997985839844,7.1781816482543945
10,15,691500.0,4927500.0,0.195372998714447,0.41705790162086487,7.785454750061035
10,16,692500.0,4927500.0,0.1891706436872482,0.45139825344085693,8.029090881347656
10,17,693500.0,4927500.0,0.2043808698654174,0.45888498425483704,8.378181457519531
10,18,694500.0,4927500.0,0.2051927298307418,0.5942204594612122,8.70727252960205
11,0,676500.0,4926500.0,0.2015100419521331,0.767876923084259,5.96363639831543
11,1,677500.0,4926500.0,0.1843648552894592,0.792367696762085,5.416363716125488
11,2,678500.0,4926500.0,0.1965562552213668,0.6932365894317627,5.336363792419434
11,3,679500.0,4926500.0,0.2023978233337402,0.6935417652130127,5.91454553604126
11,4,680500.0,4926500.0,0.1825053542852401,0.45873668789863586,6.621818065643311
11,5,681500.0,4926500.0,0.178333505988121,0.5581928491592407,6.203636169433594
11,6,682500.0,4926500.0,0.2130053341388702,0.694123387336731,5.270909309387207
11,7,683500.0,4926500.0,0.1907220482826233,0.7354980707168579,5.601818084716797
11,8,684500.0,4926500.0,0.1883178800344467,0.7569521069526672,5.436363697052002
11,9,685500.0,4926500.0,0.1916825771331787,0.749464750289917,5.198181629180908
11,10,686500.0,4926500.0,0.1946790814399719,0.6879082918167114,5.370909214019775
11,11,687500.0,4926500.0,0.198111429810524,0.6364923119544983,5.783636569976807
11,12,688500.0,4926500.0,0.1681939214468002,0.47529807686805725,6.101818084716797
11,13,689500.0,4926500.0,0.1660420298576355,0.4962203800678253,6.405454635620117
11,14,690500.0,4926500.0,0.1813527941703796,0.5337744951248169,6.870909214019775
11,15,691500.0,4926500.0,0.1709097623825073,0.39895543456077576,7.190908908843994
11,16,692500.0,4926500.0,0.1918946951627731,0.456734299659729,8.223636627197266
11,17,693500.0,4926500.0,0.2103263288736343,0.36253267526626587,8.630908966064453
11,18,694500.0,4926500.0,0.1793858855962753,0.5019826889038086,8.729090690612793
12,0,676500.0,4925500.0,0.194360464811325,0.8174333572387695,4.750909328460693
12,1,677500.0,4925500.0,0.1976478099822998,0.7299764752388,4.441818237304688
12,2,678500.0,4925500.0,0.1915411651134491,0.6552883982658386,6.300000190734863
12,3,679500.0,4925500.0,0.2009526193141937,0.6114266514778137,7.192727088928223
12,4,680500.0,4925500.0,0.1932075470685959,0.5131404399871826,7.54909086227417
12,5,681500.0,4925500.0,0.1841834187507629,0.5185388922691345,6.805454730987549
12,6,682500.0,4925500.0,0.1751345247030258,0.7295332551002502,5.539999961853027
12,7,683500.0,4925500.0,0.1767483353614807,0.6885776519775391,5.930909156799316
12,8,684500.0,4925500.0,0.184750959277153,0.6257643103599548,5.718181610107422
12,9,685500.0,4925500.0,0.1762858182191848,0.7378607988357544,5.570909023284912
12,10,686500.0,4925500.0,0.1991509199142456,0.7194992303848267,5.360000133514404
12,11,687500.0,4925500.0,0.1978090405464172,0.63679039478302,6.032727241516113
12,12,688500.0,4925500.0,0.172590434551239,0.49228519201278687,6.281818389892578
12,13,689500.0,4925500.0,0.1787616312503814,0.614307701587677,6.7309088706970215
12,14,690500.0,4925500.0,0.1850211918354034,0.5990568399429321,6.956363677978516
12,15,691500.0,4925500.0,0.1893220990896225,0.5437093377113342,8.092727661132812
12,16,692500.0,4925500.0,0.2100476324558258,0.4274616241455078,8.80545425415039
12,17,693500.0,4925500.0,0.2027062326669693,0.38351333141326904,9.041818618774414
12,18,694500.0,4925500.0,0.181243434548378,0.37712153792381287,8.776363372802734
13,0,676500.0,4924500.0,0.1855940967798233,0.8280855417251587,4.292727470397949
13,1,677500.0,4924500.0,0.1858317106962204,0.7990695238113403,4.841818332672119
13,2,678500.0,4924500.0,0.1892905682325363,0.7615633010864258,6.045454502105713
13,3,679500.0,4924500.0,0.1941795796155929,0.6664816737174988,7.158181667327881
13,4,680500.0,4924500.0,0.193913847208023,0.53973388671875,7.814545631408691
13,5,681500.0,4924500.0,0.1723657399415969,0.6084667444229126,7.109090805053711
13,6,682500.0,4924500.0,0.1725694239139557,0.646499752998352,5.990909099578857
13,7,683500.0,4924500.0,0.1812332868576049,0.6101422309875488,6.11090898513794
13,8,684500.0,4924500.0,0.191716656088829,0.6777541637420654,6.099999904632568
13,9,685500.0,4924500.0,0.2039062827825546,0.5966752767562866,5.930909156799316
13,10,686500.0,4924500.0,0.1927207559347152,0.7025209069252014,6.763636589050293
13,11,687500.0,4924500.0,0.1783241927623748,0.6716496348381042,6.559999942779541
13,12,688500.0,4924500.0,0.1945417076349258,0.48565995693206787,6.5054545402526855
13,13,689500.0,4924500.0,0.1914515048265457,0.618048369884491,6.976363658905029
13,14,690500.0,4924500.0,0.1772824078798294,0.6695424914360046,7.2654547691345215
13,15,691500.0,4924500.0,0.1972671151161193,0.5378164649009705,7.981818199157715
13,16,692500.0,4924500.0,0.2065567821264267,0.4154638946056366,8.585454940795898
13,17,693500.0,4924500.0,0.1975163519382476,0.5675062537193298,8.445454597473145
13,18,694500.0,4924500.0,0.1843459159135818,0.5367680191993713,8.252727508544922
14,0,676500.0,4923500.0,0.1885633915662765,0.855358898639679,4.612727165222168
14,1,677500.0,4923500.0,0.191162958741188,0.7627246379852295,4.925454616546631
14,2,678500.0,4923500.0,0.1989451050758361,0.7375035881996155,5.690908908843994
14,3,679500.0,4923500.0,0.1865335255861282,0.6982036828994751,6.3218183517456055
14,4,680500.0,4923500.0,0.1841756999492645,0.5458691716194153,6.810909271240234
14,5,681500.0,4923500.0,0.1444471180438995,0.4507208466529846,6.380000114440918
14,6,682500.0,4923500.0,0.1695108413696289,0.8072564601898193,5.6745452880859375
14,7,683500.0,4923500.0,0.1764710396528244,0.6429901123046875,5.579999923706055
14,8,684500.0,4923500.0,0.1757118254899978,0.6260003447532654,5.96363639831543
14,9,685500.0,4923500.0,0.1816766858100891,0.6084184646606445,6.752727508544922
14,10,686500.0,4923500.0,0.1812599599361419,0.7106247544288635,7.021818161010742
14,11,687500.0,4923500.0,0.1789000779390335,0.5295339226722717,6.905454635620117
14,12,688500.0,4923500.0,0.1884572803974151,0.6520536541938782,6.314545631408691
14,13,689500.0,4923500.0,0.1892888247966766,0.570684552192688,6.629090785980225
14,14,690500.0,4923500.0,0.1860037893056869,0.6902079582214355,6.712727069854736
14,15,691500.0,4923500.0,0.1998071372509002,0.49298006296157837,6.80363655090332
14,16,692500.0,4923500.0,0.1948553472757339,0.6431224942207336,6.9454545974731445
14,17,693500.0,4923500.0,0.1876114159822464,0.5957038402557373,7.203636169433594
14,18,694500.0,4923500.0,0.1740904301404953,0.5943050384521484,7.785454750061035
15,0,676500.0,4922500.0,0.1865641176700592,0.6858481168746948,5.590909004211426
15,1,677500.0,4922500.0,0.1933948248624801,0.6957619786262512,5.567272663116455
15,2,678500.0,4922500.0,0.1849972754716873,0.7291868329048157,6.225454330444336
15,3,679500.0,4922500.0,0.2007316350936889,0.6223647594451904,6.563636302947998
15,4,680500.0,4922500.0,0.1827964335680008,0.5670252442359924,7.678181648254394
15,5,681500.0,4922500.0,0.145103245973587,0.3952234089374542,7.016363620758057
15,6,682500.0,4922500.0,0.1757856607437133,0.6796800494194031,5.8781819343566895
15,7,683500.0,4922500.0,0.1776546388864517,0.729443371295929,5.576363563537598
15,8,684500.0,4922500.0,0.1904162764549255,0.6958078742027283,5.539999961853027
15,9,685500.0,4922500.0,0.1665796339511871,0.6653701066970825,6.296363830566406
15,10,686500.0,4922500.0,0.1761862188577652,0.6075254082679749,6.923636436462402
15,11,687500.0,4922500.0,0.1712068766355514,0.6019590497016907,6.7654547691345215
15,12,688500.0,4922500.0,0.1820489913225174,0.6531067490577698,6.272727489471436
15,13,689500.0,4922500.0,0.1944527775049209,0.6213138103485107,6.409090995788574
15,14,690500.0,4922500.0,0.1770355403423309,0.7398131489753723,6.40181827545166
15,15,691500.0,4922500.0,0.1811438798904419,0.7407917380332947,5.900000095367432
15,16,692500.0,4922500.0,0.1910535097122192,0.716088056564331,5.538181781768799
15,17,693500.0,4922500.0,0.1890918314456939,0.6340651512145996,6.096363544464111
15,18,694500.0,4922500.0,0.2233729362487793,0.33880773186683655,6.972727298736572
16,0,676500.0,4921500.0,0.1822343617677688,0.6895481944084167,5.41454553604126
16,1,677500.0,4921500.0,0.1821028441190719,0.7704983949661255,5.490909099578857
16,2,678500.0,4921500.0,0.1945813596248626,0.7192002534866333,5.838181972503662
16,3,679500.0,4921500.0,0.1932520121335983,0.6209343671798706,6.86545467376709
16,4,680500.0,4921500.0,0.2027027159929275,0.4385296702384949,7.776363849639893
16,5,681500.0,4921500.0,0.1734946519136428,0.6322137713432312,7.26727294921875
16,6,682500.0,4921500.0,0.1844640672206878,0.7457307577133179,5.830909252166748
16,7,683500.0,4921500.0,0.1857786327600479,0.723030149936676,4.947272777557373
16,8,684500.0,4921500.0,0.1941080689430236,0.5340914130210876,5.380000114440918
16,9,685500.0,4921500.0,0.1775080263614654,0.6737917065620422,7.380000114440918
16,10,686500.0,4921500.0,0.1880991160869598,0.5302897095680237,7.569090843200684
16,11,687500.0,4921500.0,0.1861665695905685,0.5692048072814941,7.387272834777832
16,12,688500.0,4921500.0,0.174513354897499,0.5801488161087036,6.623636245727539
16,13,689500.0,4921500.0,0.1837475597858429,0.5279204845428467,6.8218183517456055
16,14,690500.0,4921500.0,0.1738042533397674,0.6637105345726013,6.796363830566406
16,15,691500.0,4921500.0,0.1756916791200637,0.721544086933136,6.130908966064453
16,16,692500.0,4921500.0,0.1767305582761764,0.7011601328849792,5.6745452880859375
16,17,693500.0,4921500.0,0.1890081912279129,0.5607254505157471,6.223636150360107
16,18,694500.0,4921500.0,0.1791244000196457,0.5065812468528748,6.325454711914063
17,0,676500.0,4920500.0,0.1748741120100021,0.8068276643753052,4.659999847412109
17,1,677500.0,4920500.0,0.1879209876060485,0.8106675744056702,5.11090898513794
17,2,678500.0,4920500.0,0.1914098858833313,0.60953688621521,5.607272624969482
17,3,679500.0,4920500.0,0.2065509557723999,0.5933533906936646,6.310909271240234
17,4,680500.0,4920500.0,0.197204440832138,0.5239014029502869,6.95090913772583
17,5,681500.0,4920500.0,0.1909163743257522,0.6656779646873474,6.480000019073486
17,6,682500.0,4920500.0,0.1879327744245529,0.8104317784309387,5.2654547691345215
17,7,683500.0,4920500.0,0.197774052619934,0.7494851350784302,4.623636245727539
17,8,684500.0,4920500.0,0.1879908591508865,0.43504706025123596,5.823636531829834
17,9,685500.0,4920500.0,0.1823118478059768,0.6028616428375244,7.152727127075195
17,10,686500.0,4920500.0,0.188855230808258,0.5274114012718201,8.018181800842285
17,11,687500.0,4920500.0,0.1963713467121124,0.5555405616760254,8.216363906860352
17,12,688500.0,4920500.0,0.195186048746109,0.5904760360717773,7.776363849639893
17,13,689500.0,4920500.0,0.1774130910634994,0.6529771685600281,7.525454521179199
17,14,690500.0,4920500.0,0.1669986993074417,0.6886072754859924,7.320000171661377
17,15,691500.0,4920500.0,0.1685460060834884,0.5781808495521545,6.758182048797607
17,16,692500.0,4920500.0,0.1784493178129196,0.6544113755226135,6.605454444885254
17,17,693500.0,4920500.0,0.1836815923452377,0.6414689421653748,7.059999942779541
17,18,694500.0,4920500.0,0.1748596578836441,0.5187663435935974,6.483636379241943
