row,col,x,y,albedo_mean_1km,delta_lst_1km
5,15,691500.0,4932500.0,0.1803668588399887,11.4350004196167
5,16,692500.0,4932500.0,0.19294144213199615,11.341666221618652
5,17,693500.0,4932500.0,0.1950993686914444,11.311666488647461
5,18,694500.0,4932500.0,0.17866724729537964,11.008333206176758
6,0,676500.0,4931500.0,0.2047613114118576,11.899999618530273
6,1,677500.0,4931500.0,0.19308380782604218,11.608333587646484
6,2,678500.0,4931500.0,0.19409871101379395,11.181666374206543
6,3,679500.0,4931500.0,0.20209772884845734,10.963333129882812
6,4,680500.0,4931500.0,0.1906711906194687,10.899999618530273
6,5,681500.0,4931500.0,0.17183008790016174,10.228333473205566
6,6,682500.0,4931500.0,0.17812548577785492,9.654999732971191
6,7,683500.0,4931500.0,0.17489610612392426,9.65333366394043
6,8,684500.0,4931500.0,0.17760251462459564,9.431666374206543
6,9,685500.0,4931500.0,0.17802779376506805,9.401666641235352
6,10,686500.0,4931500.0,0.15870767831802368,8.924848556518555
6,11,687500.0,4931500.0,0.16497616469860077,10.680000305175781
6,12,688500.0,4931500.0,0.18316826224327087,10.963333129882812
6,13,689500.0,4931500.0,0.17667461931705475,10.789999961853027
6,14,690500.0,4931500.0,0.1767158955335617,10.279394149780273
6,15,691500.0,4931500.0,0.17856478691101074,10.199848175048828
6,16,692500.0,4931500.0,0.17352654039859772,10.725000381469727
6,17,693500.0,4931500.0,0.18149952590465546,10.948333740234375
6,18,694500.0,4931500.0,0.17144031822681427,10.734999656677246
7,0,676500.0,4930500.0,0.20590761303901672,11.324999809265137
7,1,677500.0,4930500.0,0.20024742186069489,11.611666679382324
7,2,678500.0,4930500.0,0.19875548779964447,11.625
7,3,679500.0,4930500.0,0.20367375016212463,11.448333740234375
7,4,680500.0,4930500.0,0.18658538162708282,11.011666297912598
7,5,681500.0,4930500.0,0.17685888707637787,10.256667137145996
7,6,682500.0,4930500.0,0.16802634298801422,9.1899995803833
7,7,683500.0,4930500.0,0.17056098580360413,8.729090690612793
7,8,684500.0,4930500.0,0.17148886620998383,8.890454292297363
7,9,685500.0,4930500.0,0.15801601111888885,9.280454635620117
7,10,686500.0,4930500.0,0.14941191673278809,10.021666526794434
7,11,687500.0,4930500.0,0.154435932636261,10.173333168029785
7,12,688500.0,4930500.0,0.16206292808055878,10.158333778381348
7,13,689500.0,4930500.0,0.17923612892627716,10.146666526794434
7,14,690500.0,4930500.0,0.17304208874702454,10.561666488647461
7,15,691500.0,4930500.0,0.18778012692928314,10.079696655273438
7,16,692500.0,4930500.0,0.19478172063827515,10.694999694824219
7,17,693500.0,4930500.0,0.19739244878292084,10.953332901000977
7,18,694500.0,4930500.0,0.19970516860485077,11.183333396911621
8,0,676500.0,4929500.0,0.19599412381649017,10.626667022705078
8,1,677500.0,4929500.0,0.1911129504442215,10.417424201965332
8,2,678500.0,4929500.0,0.19477050006389618,11.263181686401367
8,3,679500.0,4929500.0,0.19455064833164215,11.413484573364258
