name,count,mean,std,min,p05,p25,p50,p75,p95,max
LST_norm_2025_30m,324656,0.42137423157691956,0.17154312133789062,0.0,0.12549857795238495,0.28423285484313965,0.44762033224105835,0.5520472526550293,0.6734246611595154,1.0
NDVI_norm_2025_30m,323940,0.7634484767913818,0.1337973177433014,0.0,0.5439416170120239,0.6567801237106323,0.7710660099983215,0.869714617729187,0.9702432751655579,1.0
Albedo_norm_2025_30m_from10m,274215,0.22398709796740765,0.045164068412716425,0.0,0.16572680026292802,0.1977539360523224,0.22006578743457794,0.24597042053937912,0.28864580392837524,1.0
